0x1382CA98, 37353940833787728, 89124555, 89124559, 4, 640x360 
0x1382CA98, 37353940834122344, 89124595, 89124601, 6, 640x360 
0x1382CA98, 37353940834444904, 89124614, 89124622, 8, 640x360 
0x1382CA98, 37353940834763984, 89124660, 89124663, 3, 640x360 
0x1382CA98, 37353940835073928, 89124699, 89124702, 3, 640x360 
0x1382CA98, 37353940835562000, 89124740, 89124742, 2, 640x360 
0x1382CA98, 37353940835871512, 89124766, 89124773, 7, 640x360 
0x1382CA98, 37353940836193888, 89124803, 89124806, 3, 640x360 
0x1382CA98, 37353940836507448, 89124826, 89124830, 4, 640x360 
0x1382CA98, 37353940836826912, 89124855, 89124858, 3, 640x360 
0x1382CA98, 37353940837155360, 89124886, 89124894, 8, 640x360 
0x1382CA98, 37353940837468016, 89124921, 89124928, 7, 640x360 
0x1382CA98, 37353940837791136, 89124955, 89124959, 4, 640x360 
0x1382CA98, 37353940838107224, 89124987, 89124991, 4, 640x360 
0x1382CA98, 37353940838431264, 89125015, 89125019, 4, 640x360 
0x1382CA98, 37353940838747080, 89125045, 89125054, 9, 640x360 
0x1382CA98, 37353940839068464, 89125076, 89125084, 8, 640x360 
0x1382CA98, 37353940839560744, 89125137, 89125139, 2, 640x360 
0x1382CA98, 37353940839866384, 89125164, 89125167, 3, 640x360 
0x1382CA98, 37353940840191248, 89125188, 89125190, 2, 640x360 
0x1382CA98, 37353940840517336, 89125220, 89125226, 6, 640x360 
0x1382CA98, 37353940840827216, 89125253, 89125258, 5, 640x360 
0x1382CA98, 37353940841147232, 89125288, 89125290, 2, 640x360 
0x1382CA98, 37353940841467232, 89125318, 89125321, 3, 640x360 
0x1382CA98, 37353940841790648, 89125350, 89125353, 3, 640x360 
0x1382CA98, 37353940842107864, 89125381, 89125388, 7, 640x360 
0x1382CA98, 37353940842427616, 89125422, 89125424, 2, 640x360 
0x1382CA98, 37353940842747248, 89125452, 89125455, 3, 640x360 
0x1382CA98, 37353940843070160, 89125485, 89125487, 2, 640x360 
0x1382CA98, 37353940843558600, 89125525, 89125530, 5, 640x360 
0x1382CA98, 37353940843866824, 89125557, 89125560, 3, 640x360 
0x1382CA98, 37353940844192264, 89125591, 89125593, 2, 640x360 
0x1382CA98, 37353940844511384, 89125622, 89125625, 3, 640x360 
0x1382CA98, 37353940844826544, 89125667, 89125670, 3, 640x360 
0x1382CA98, 37353940845147808, 89125694, 89125698, 4, 640x360 
0x1382CA98, 37353940845466584, 89125720, 89125727, 7, 640x360 
0x1382CA98, 37353940845786816, 89125752, 89125754, 2, 640x360 
0x1382CA98, 37353940846106520, 89125788, 89125790, 2, 640x360 
0x1382CA98, 37353940846427928, 89125820, 89125822, 2, 640x360 
